Crash ID,State,Date,Day,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day
20222104,Vic,2-1-2022 15:00,Saturday,Multiple,No,No,No,50,Motorcycle rider,Male,42,Inner Regional Australia,Ballarat,Local Road,No,No,40_to_64,Weekend,Day
20222218,Vic,2-1-2022 16:00,Sunday,Multiple,No,No,No,100,Driver,Female,57,Inner Regional Australia,Murrindindi,National or State Highway,No,No,40_to_64,Weekend,Day
20223104,Qld,2-1-2022 14:00,Saturday,Single,No,No,No,70,Driver,Male,40,Inner Regional Australia,Rockhampton,National or State Highway,No,No,40_to_64,Weekend,Day
20221134,NSW & ACT,2-1-2022 16:00,Saturday,Multiple,No,No,No,80,Motorcycle rider,Male,51,Inner Regional Australia,Port Macquarie-Hastings,National or State Highway,No,No,40_to_64,Weekend,Day
20223027,Qld,2-1-2022 3:00,Monday,Single,No,No,No,60,Driver,Male,51,Major Cities of Australia,Gold Coast,Sub-Arterial Road,No,No,40_to_64,Weekend,Night
20223058,Qld,2-1-2022 21:00,Friday,Multiple,No,No,Yes,100,Driver,Male,50,Outer Regional Australia,Mackay,National or State Highway,No,No,40_to_64,Weekend,Night
20222010,Vic,2-1-2022 14:00,Sunday,Multiple,No,No,No,80,Motorcycle rider,Male,44,Inner Regional Australia,Nillumbik,Arterial Road,No,No,40_to_64,Weekend,Day
20222142,Vic,2-1-2022 8:00,Saturday,Multiple,No,No,No,100,Pedal cyclist,Male,62,Outer Regional Australia,Alpine,National or State Highway,No,No,40_to_64,Weekend,Day
20223146,Qld,2-1-2022 16:00,Saturday,Multiple,No,No,No,100,Motorcycle rider,Male,60,Inner Regional Australia,Fraser Coast,Sub-Arterial Road,No,No,40_to_64,Weekend,Day
20221138,NSW & ACT,2-1-2022 16:00,Sunday,Multiple,No,No,No,110,Driver,Male,66,Outer Regional Australia,Narromine,National or State Highway,No,No,65_to_74,Weekend,Day
20224042,SA,2-1-2022 21:00,Saturday,Single,No,No,No,80,Driver,Male,46,Remote Australia,Port Lincoln,Sub-Arterial Road,No,No,40_to_64,Weekend,Night
20221097,NSW & ACT,2-1-2022 16:00,Sunday,Multiple,No,No,No,100,Driver,Male,82,Inner Regional Australia,Wollongong,Arterial Road,No,No,75_or_older,Weekend,Day
20222117,Vic,2-1-2022 13:00,Thursday,Single,No,No,No,40,Motorcycle rider,Male,20,Inner Regional Australia,Cardinia,Unknown,No,No,17_to_25,Weekday,Day
20223118,Qld,2-1-2022 13:00,Wednesday,Multiple,No,No,No,50,Motorcycle rider,Male,30,Inner Regional Australia,Rockhampton,Local Road,No,No,26_to_39,Weekday,Day
20223171,Qld,2-1-2022 20:00,Friday,Single,Yes,No,No,60,Passenger,Female,62,Inner Regional Australia,Somerset,Sub-Arterial Road,No,No,40_to_64,Weekend,Night
20227036,NT,2-1-2022 21:00,Saturday,Multiple,No,No,Yes,90,Driver,Male,65,Very Remote Australia,East Arnhem,Sub-Arterial Road,No,No,65_to_74,Weekend,Night
20223151,Qld,2-1-2022 11:00,Tuesday,Single,No,Yes,No,70,Driver,Male,25,Inner Regional Australia,Sunshine Coast,Local Road,No,No,17_to_25,Weekday,Day
20221215,NSW & ACT,2-1-2022 18:00,Saturday,Multiple,No,No,Yes,80,Driver,Male,71,Very Remote Australia,Brewarrina,National or State Highway,No,No,65_to_74,Weekend,Night
20222149,Vic,2-1-2022 6:00,Tuesday,Multiple,No,No,Yes,100,Driver,Male,19,Inner Regional Australia,South Gippsland,National or State Highway,No,No,17_to_25,Weekday,Day
20222182,Vic,2-1-2022 17:00,Thursday,Multiple,No,No,No,80,Motorcycle rider,Male,20,Major Cities of Australia,Casey,National or State Highway,No,No,17_to_25,Weekday,Day
20223211,Qld,2-1-2022 16:00,Tuesday,Multiple,No,No,No,60,Motorcycle rider,Male,27,Major Cities of Australia,Logan,Local Road,No,No,26_to_39,Weekday,Day
20223129,Qld,2-1-2022 21:00,Sunday,Single,No,No,No,100,Driver,Male,76,Inner Regional Australia,Somerset,Local Road,No,No,75_or_older,Weekend,Night
20222078,Vic,2-1-2022 6:00,Wednesday,Multiple,No,No,No,60,Motorcycle rider,Male,38,Major Cities of Australia,Kingston (Vic.),Local Road,No,No,26_to_39,Weekday,Day
20222231,Vic,2-1-2022 11:00,Friday,Single,No,No,No,60,Driver,Female,28,Inner Regional Australia,Murrindindi,Access Road,No,No,26_to_39,Weekday,Day
20221269,NSW & ACT,2-1-2022 13:00,Monday,Single,No,No,No,100,Driver,Male,60,Remote Australia,Bogan,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20221030,NSW & ACT,2-1-2022 15:00,Tuesday,Multiple,No,No,No,100,Driver,Female,52,Outer Regional Australia,Queanbeyan-Palerang,Arterial Road,No,No,40_to_64,Weekday,Day
20223206,Qld,2-1-2022 9:00,Wednesday,Single,No,No,No,110,Driver,Male,50,Very Remote Australia,Longreach,National or State Highway,No,No,40_to_64,Weekday,Day
20226031,Tas,2-1-2022 6:00,Tuesday,Multiple,No,No,No,40,Pedal cyclist,Male,53,Inner Regional Australia,Kingborough,Collector Road,No,No,40_to_64,Weekday,Day
20224067,SA,2-1-2022 9:00,Tuesday,Multiple,No,No,No,100,Driver,Female,42,Remote Australia,Kangaroo Island,Local Road,No,No,40_to_64,Weekday,Day
20222225,Vic,2-1-2022 7:00,Wednesday,Multiple,No,No,No,100,Driver,Female,55,Outer Regional Australia,Mildura,Local Road,No,No,40_to_64,Weekday,Day
20223173,Qld,2-1-2022 6:00,Friday,Single,No,No,No,50,Driver,Male,43,Outer Regional Australia,Central Highlands (Qld),Local Road,No,No,40_to_64,Weekday,Day
20223187,Qld,2-1-2022 15:00,Friday,Single,No,No,No,100,Motorcycle rider,Male,53,Major Cities of Australia,Gold Coast,National or State Highway,No,No,40_to_64,Weekday,Day
20225133,WA,2-1-2022 17:00,Tuesday,Multiple,No,No,No,110,Driver,Male,49,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Day
20223101,Qld,2-1-2022 15:00,Wednesday,Multiple,No,No,No,100,Driver,Female,44,Remote Australia,Isaac,National or State Highway,No,No,40_to_64,Weekday,Day
20222001,Vic,2-1-2022 12:00,Tuesday,Multiple,No,No,No,100,Driver,Male,60,Inner Regional Australia,Moira,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20223011,Qld,2-1-2022 16:00,Monday,Single,No,No,No,60,Motorcycle rider,Male,49,Inner Regional Australia,Noosa,Collector Road,No,No,40_to_64,Weekday,Day
20226012,Tas,2-1-2022 7:00,Thursday,Single,No,No,No,100,Driver,Male,62,Outer Regional Australia,Northern Midlands,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20221182,NSW & ACT,2-1-2022 16:00,Wednesday,Multiple,Yes,Yes,No,80,Driver,Male,40,Inner Regional Australia,Lithgow,Arterial Road,No,No,40_to_64,Weekday,Day
20225053,WA,2-1-2022 5:00,Thursday,Multiple,No,No,Yes,110,Driver,Male,38,Unknown,Unknown,Unknown,No,No,26_to_39,Weekday,Night
20223061,Qld,2-1-2022 0:00,Friday,Single,No,No,No,60,Driver,Male,21,Inner Regional Australia,Toowoomba,Local Road,No,No,17_to_25,Weekday,Night
20222216,Vic,2-1-2022 13:00,Friday,Single,No,No,No,100,Motorcycle rider,Female,57,Inner Regional Australia,Strathbogie,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20221205,NSW & ACT,2-1-2022 10:00,Tuesday,Multiple,No,Yes,No,50,Motorcycle rider,Male,63,Inner Regional Australia,Wingecarribee,National or State Highway,No,No,40_to_64,Weekday,Day
20222020,Vic,2-1-2022 12:00,Thursday,Single,No,No,No,100,Motorcycle rider,Male,53,Outer Regional Australia,Towong,Arterial Road,No,No,40_to_64,Weekday,Day
20223271,Qld,2-1-2022 7:00,Tuesday,Multiple,No,Yes,No,100,Driver,Male,52,Outer Regional Australia,Banana,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20223271,Qld,2-1-2022 7:00,Tuesday,Multiple,No,Yes,No,100,Driver,Male,63,Outer Regional Australia,Banana,Sub-Arterial Road,No,No,40_to_64,Weekday,Day
20222105,Vic,2-1-2022 21:00,Monday,Single,No,No,No,100,Driver,Male,18,Inner Regional Australia,Murrindindi,Local Road,No,No,17_to_25,Weekday,Night
20224001,SA,2-1-2022 3:00,Tuesday,Single,No,No,No,110,Driver,Male,21,Outer Regional Australia,Wattle Range,Sub-Arterial Road,No,No,17_to_25,Weekday,Night
20221174,NSW & ACT,2-1-2022 15:00,Tuesday,Single,No,No,No,110,Motorcycle rider,Male,70,Remote Australia,Unincorp. Other Territories,National or State Highway,No,No,65_to_74,Weekday,Day
20223206,Qld,2-1-2022 9:00,Wednesday,Single,No,No,No,110,Passenger,Female,72,Very Remote Australia,Longreach,National or State Highway,No,No,65_to_74,Weekday,Day
20222071,Vic,2-1-2022 6:00,Tuesday,Multiple,No,No,No,50,Driver,Female,68,Major Cities of Australia,Brimbank,Local Road,No,No,65_to_74,Weekday,Day
20223154,Qld,2-1-2022 14:00,Thursday,Multiple,No,Yes,No,50,Motorcycle rider,Male,72,Outer Regional Australia,Cairns,Local Road,No,No,65_to_74,Weekday,Day
20221038,NSW & ACT,2-1-2022 0:00,Friday,Single,No,No,No,60,Motorcycle pillion passenger,Male,32,Major Cities of Australia,Lake Macquarie,Collector Road,No,No,26_to_39,Weekday,Night
20221032,NSW & ACT,2-1-2022 16:00,Thursday,Single,No,No,No,100,Driver,Female,72,Inner Regional Australia,Greater Hume,Arterial Road,No,No,65_to_74,Weekday,Day
20221057,NSW & ACT,2-1-2022 19:00,Monday,Multiple,No,Yes,No,100,Driver,Male,29,Inner Regional Australia,Junee,Arterial Road,No,No,26_to_39,Weekday,Night
20222170,Vic,2-1-2022 13:00,Tuesday,Multiple,No,Yes,No,80,Pedal cyclist,Male,80,Inner Regional Australia,Warrnambool,Local Road,No,No,75_or_older,Weekday,Day
20223036,Qld,2-1-2022 12:00,Thursday,Multiple,No,No,No,50,Motorcycle rider,Male,79,Major Cities of Australia,Ipswich,Sub-Arterial Road,No,No,75_or_older,Weekday,Day
20225132,WA,2-1-2022 8:00,Wednesday,Single,No,No,No,50,Driver,Female,98,Unknown,Unknown,Unknown,No,No,75_or_older,Weekday,Day
20221163,NSW & ACT,2-1-2022 21:00,Thursday,Single,No,No,No,60,Driver,Male,54,Major Cities of Australia,Central Coast (NSW),Local Road,No,No,40_to_64,Weekday,Night
20223048,Qld,2-1-2022 1:00,Wednesday,Single,No,No,No,100,Motorcycle rider,Male,54,Inner Regional Australia,Gympie,Collector Road,No,No,40_to_64,Weekday,Night
20223199,Qld,2-1-2022 23:00,Wednesday,Single,No,No,Yes,100,Driver,Male,49,Major Cities of Australia,Brisbane,National or State Highway,No,No,40_to_64,Weekday,Night
20226033,Tas,2-1-2022 15:00,Thursday,Single,No,No,No,80,Motorcycle rider,Male,28,Inner Regional Australia,Glenorchy,National or State Highway,No,No,26_to_39,Weekday,Day
20223079,Qld,2-1-2022 22:00,Friday,Single,No,No,No,50,Pedestrian,Female,12,Inner Regional Australia,Gladstone,Local Road,No,No,0_to_16,Weekend,Night
20228011,NSW & ACT,2-1-2022 23:00,Sunday,Single,No,No,No,80,Pedestrian,Male,28,Major Cities of Australia,Unincorporated ACT,Arterial Road,No,No,26_to_39,Weekend,Night
20221016,NSW & ACT,2-1-2022 4:00,Sunday,Single,No,No,No,80,Pedestrian,Male,18,Inner Regional Australia,Wollondilly,Arterial Road,No,No,17_to_25,Weekend,Night
20222224,Vic,2-1-2022 16:00,Saturday,Single,No,No,No,50,Pedestrian,Male,8,Inner Regional Australia,Ballarat,Local Road,No,No,0_to_16,Weekend,Day
20224039,SA,2-1-2022 19:00,Saturday,Single,No,No,No,60,Pedestrian,Male,47,Major Cities of Australia,Holdfast Bay,Arterial Road,No,No,40_to_64,Weekend,Night
20223071,Qld,2-1-2022 8:00,Saturday,Single,No,No,No,60,Pedestrian,Male,87,Major Cities of Australia,Sunshine Coast,Sub-Arterial Road,No,No,75_or_older,Weekend,Day
20222158,Vic,2-1-2022 18:00,Wednesday,Single,No,No,No,100,Passenger,Male,72,Inner Regional Australia,Campaspe,Sub-Arterial Road,No,No,65_to_74,Weekday,Night
20223014,Qld,2-1-2022 5:00,Wednesday,Multiple,No,No,No,60,Driver,Male,80,Outer Regional Australia,Whitsunday,National or State Highway,No,No,75_or_older,Weekday,Night
20221122,NSW & ACT,2-1-2022 21:00,Wednesday,Single,No,No,No,70,Pedestrian,Female,19,Major Cities of Australia,Wollongong,Collector Road,No,No,17_to_25,Weekday,Night
20223252,Qld,2-1-2022 6:00,Tuesday,Single,No,No,No,60,Pedestrian,Male,90,Major Cities of Australia,Moreton Bay,Local Road,No,No,75_or_older,Weekday,Day
20222207,Vic,2-1-2022 6:00,Friday,Single,No,No,No,60,Pedestrian,Female,90,Major Cities of Australia,Yarra,Arterial Road,No,No,75_or_older,Weekday,Day
20221203,NSW & ACT,2-1-2022 18:00,Tuesday,Single,No,No,No,40,Driver,Female,76,Major Cities of Australia,Waverley,Collector Road,No,No,75_or_older,Weekday,Night
20221052,NSW & ACT,2-1-2022 13:00,Thursday,Single,No,No,No,60,Pedestrian,Male,76,Major Cities of Australia,Canterbury-Bankstown,Local Road,No,No,75_or_older,Weekday,Day
20227004,NT,2-1-2022 20:00,Tuesday,Single,No,No,No,50,Pedestrian,Female,51,Outer Regional Australia,Darwin,Local Road,No,No,40_to_64,Weekday,Night
20224014,SA,2-1-2022 20:00,Wednesday,Single,No,No,No,100,Pedestrian,Male,70,Inner Regional Australia,Mid Murray,Sub-Arterial Road,No,No,65_to_74,Weekday,Night
20224046,SA,1-1-2022 19:00,Friday,Multiple,No,No,No,80,Passenger,Female,47,Major Cities of Australia,Playford,National or State Highway,No,No,40_to_64,Weekend,Night
20221239,NSW & ACT,1-1-2022 20:00,Sunday,Multiple,No,No,No,100,Driver,Male,15,Inner Regional Australia,Mid-Coast,Local Road,No,No,0_to_16,Weekend,Night
20225004,WA,1-1-2022 2:00,Sunday,Single,No,No,No,50,Motorcycle rider,Male,20,Unknown,Unknown,Unknown,No,No,17_to_25,Weekend,Night
20223034,Qld,1-1-2022 22:00,Saturday,Single,No,No,No,70,Driver,Male,29,Outer Regional Australia,Townsville,Collector Road,No,No,26_to_39,Weekend,Night
20224043,SA,1-1-2022 21:00,Friday,Single,No,No,No,80,Driver,Male,21,Remote Australia,Lower Eyre Peninsula,Local Road,No,No,17_to_25,Weekend,Night
20223215,Qld,1-1-2022 18:00,Friday,Single,No,No,No,40,Driver,Male,22,Inner Regional Australia,Fraser Coast,Local Road,No,No,17_to_25,Weekend,Night
20223016,Qld,1-1-2022 22:00,Monday,Multiple,No,No,Yes,60,Driver,Male,19,Inner Regional Australia,Scenic Rim,National or State Highway,No,No,17_to_25,Weekday,Night
20224053,SA,1-1-2022 18:00,Wednesday,Single,No,No,No,50,Motorcycle rider,Male,22,Outer Regional Australia,Port Pirie,Collector Road,No,No,17_to_25,Weekday,Night
20222229,Vic,1-1-2022 18:00,Wednesday,Multiple,No,No,No,70,Motorcycle rider,Male,20,Major Cities of Australia,Maroondah,Arterial Road,No,No,17_to_25,Weekday,Night
20221267,NSW & ACT,1-1-2022 1:00,Sunday,Multiple,No,No,No,60,Motorcycle rider,Male,23,Major Cities of Australia,Blacktown,Arterial Road,Yes,No,17_to_25,Weekend,Night
20221181,NSW & ACT,1-1-2022 1:00,Wednesday,Single,No,No,No,60,Passenger,Female,37,Major Cities of Australia,Blue Mountains,National or State Highway,No,No,26_to_39,Weekday,Night
20221047,NSW & ACT,1-1-2022 22:00,Friday,Single,No,No,No,60,Driver,Male,28,Major Cities of Australia,Campbelltown (NSW),Local Road,No,No,26_to_39,Weekend,Night
20228002,NSW & ACT,1-1-2022 20:00,Wednesday,Single,No,No,No,80,Driver,Male,31,Major Cities of Australia,Unincorporated ACT,Arterial Road,No,No,26_to_39,Weekday,Night
20223045,Qld,1-1-2022 2:00,Friday,Single,No,No,No,100,Driver,Male,61,Remote Australia,Maranoa,National or State Highway,No,No,40_to_64,Weekday,Night
20225149,WA,1-1-2022 4:00,Friday,Single,No,No,No,Unknown,Passenger,Male,52,Unknown,Unknown,Unknown,No,No,40_to_64,Weekday,Night
20223025,Qld,1-1-2022 18:00,Sunday,Single,No,No,No,80,Motorcycle rider,Male,26,Inner Regional Australia,Somerset,Sub-Arterial Road,No,No,26_to_39,Weekend,Night
20225151,WA,1-1-2022 13:00,Saturday,Single,No,No,No,110,Passenger,Male,20,Unknown,Unknown,Unknown,No,No,17_to_25,Weekend,Day
20225069,WA,1-1-2022 16:00,Saturday,Single,No,No,No,110,Driver,Female,23,Unknown,Unknown,Unknown,No,No,17_to_25,Weekend,Day
20223098,Qld,1-1-2022 8:00,Sunday,Multiple,No,No,Yes,100,Driver,Female,22,Inner Regional Australia,Toowoomba,National or State Highway,No,No,17_to_25,Weekend,Day
20223082,Qld,1-1-2022 2:00,Monday,Single,No,No,No,110,Passenger,Male,27,Remote Australia,Balonne,National or State Highway,Yes,No,26_to_39,Weekend,Night
20222130,Vic,1-1-2022 6:00,Saturday,Single,No,No,No,60,Motorcycle rider,Male,17,Major Cities of Australia,Hume,Collector Road,Yes,No,17_to_25,Weekend,Day
20221079,NSW & ACT,1-1-2022 18:00,Saturday,Single,No,No,No,100,Motorcycle rider,Male,62,Inner Regional Australia,Goulburn Mulwaree,Sub-Arterial Road,No,No,40_to_64,Weekend,Night
20221197,NSW & ACT,1-1-2022 10:00,Saturday,Multiple,No,No,No,80,Driver,Female,26,Inner Regional Australia,Shoalhaven,Sub-Arterial Road,Yes,No,26_to_39,Weekend,Day
20222063,Vic,1-1-2022 11:00,Saturday,Single,No,No,No,100,Motorcycle rider,Male,43,Inner Regional Australia,Hepburn,National or State Highway,No,No,40_to_64,Weekend,Day
20225150,WA,1-1-2022 15:00,Sunday,Single,No,No,No,80,Motorcycle rider,Male,55,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Day
20221252,NSW & ACT,1-1-2022 22:00,Saturday,Single,No,No,Yes,100,Driver,Male,60,Outer Regional Australia,Forbes,National or State Highway,No,No,40_to_64,Weekend,Night
20221072,NSW & ACT,1-1-2022 9:00,Sunday,Single,No,No,No,100,Motorcycle rider,Male,55,Inner Regional Australia,Clarence Valley,Local Road,No,No,40_to_64,Weekend,Day
20226018,Tas,1-1-2022 19:00,Sunday,Single,No,No,No,110,Driver,Male,50,Outer Regional Australia,Meander Valley,National or State Highway,No,No,40_to_64,Weekend,Night
20221158,NSW & ACT,1-1-2022 16:00,Sunday,Single,No,No,Yes,100,Driver,Male,46,Outer Regional Australia,Glen Innes Severn,National or State Highway,No,No,40_to_64,Weekend,Day
20221102,NSW & ACT,1-1-2022 13:00,Sunday,Multiple,No,No,No,80,Motorcycle rider,Female,47,Inner Regional Australia,Wingecarribee,Sub-Arterial Road,No,No,40_to_64,Weekend,Day
20223098,Qld,1-1-2022 8:00,Sunday,Multiple,No,No,Yes,100,Driver,Male,45,Inner Regional Australia,Toowoomba,National or State Highway,No,No,40_to_64,Weekend,Day
20221168,NSW & ACT,1-1-2022 16:00,Saturday,Single,No,No,No,100,Motorcycle rider,Male,57,Outer Regional Australia,Upper Lachlan,Arterial Road,No,No,40_to_64,Weekend,Day
20221210,NSW & ACT,1-1-2022 14:00,Saturday,Multiple,No,No,No,80,Driver,Male,61,Inner Regional Australia,Ballina,National or State Highway,No,No,40_to_64,Weekend,Day
20222051,Vic,1-1-2022 14:00,Sunday,Single,No,No,No,100,Motorcycle rider,Female,49,Inner Regional Australia,Corangamite,National or State Highway,No,No,40_to_64,Weekend,Day
20221031,NSW & ACT,1-1-2022 12:00,Saturday,Multiple,No,No,No,80,Motorcycle rider,Male,66,Inner Regional Australia,Lismore,Arterial Road,No,No,65_to_74,Weekend,Day
20222230,Vic,1-1-2022 11:00,Sunday,Multiple,No,No,No,100,Passenger,Female,69,Inner Regional Australia,Alpine,National or State Highway,No,No,65_to_74,Weekend,Day
20221150,NSW & ACT,1-1-2022 13:00,Saturday,Single,No,No,No,100,Motorcycle rider,Male,80,Inner Regional Australia,Goulburn Mulwaree,Sub-Arterial Road,No,No,75_or_older,Weekend,Day
20223182,Qld,1-1-2022 10:00,Sunday,Single,No,No,No,100,Motorcycle rider,Male,78,Outer Regional Australia,Townsville,National or State Highway,No,No,75_or_older,Weekend,Day
20222123,Vic,1-1-2022 17:00,Sunday,Multiple,No,No,No,100,Driver,Male,78,Inner Regional Australia,Northern Grampians,Arterial Road,No,No,75_or_older,Weekend,Day
20222185,Vic,1-1-2022 11:00,Sunday,Multiple,No,No,No,90,Passenger,Male,79,Major Cities of Australia,Greater Dandenong,Local Road,Yes,No,75_or_older,Weekend,Day
20221121,NSW & ACT,1-1-2022 9:00,Monday,Multiple,No,No,No,100,Driver,Female,22,Outer Regional Australia,Hilltops,Sub-Arterial Road,No,No,17_to_25,Weekday,Day
20221093,NSW & ACT,1-1-2022 15:00,Thursday,Multiple,No,No,No,70,Passenger,Male,5,Major Cities of Australia,The Hills,Collector Road,No,No,0_to_16,Weekday,Day
20223262,Qld,1-1-2022 23:00,Friday,Single,No,No,No,60,Driver,Male,44,Major Cities of Australia,Brisbane,Local Road,No,No,40_to_64,Weekend,Night
20223124,Qld,1-1-2022 13:00,Tuesday,Multiple,No,Yes,No,80,Motorcycle rider,Male,14,Outer Regional Australia,Mareeba,Sub-Arterial Road,No,No,0_to_16,Weekday,Day
20225155,WA,1-1-2022 20:00,Sunday,Single,No,No,No,110,Driver,Male,49,Unknown,Unknown,Unknown,No,No,40_to_64,Weekend,Night
20221229,NSW & ACT,1-1-2022 16:00,Wednesday,Single,No,No,No,100,Driver,Female,21,Inner Regional Australia,Hilltops,Local Road,No,No,17_to_25,Weekday,Day
20222022,Vic,1-1-2022 20:00,Friday,Multiple,No,No,No,50,Driver,Male,68,Inner Regional Australia,Wangaratta,Local Road,No,No,65_to_74,Weekend,Night
20223065,Qld,1-1-2022 13:00,Friday,Single,No,No,No,60,Driver,Male,17,Major Cities of Australia,Sunshine Coast,Collector Road,No,No,17_to_25,Weekday,Day
20222101,Vic,1-1-2022 20:00,Friday,Single,No,No,No,100,Driver,Male,65,Outer Regional Australia,Colac Otway,Arterial Road,No,No,65_to_74,Weekend,Night
20223103,Qld,1-1-2022 15:00,Monday,Single,No,No,No,60,Passenger,Male,17,Major Cities of Australia,Sunshine Coast,Local Road,No,No,17_to_25,Weekday,Day
20221009,NSW & ACT,1-1-2022 12:00,Friday,Multiple,No,No,No,100,Driver,Female,17,Outer Regional Australia,Eurobodalla,National or State Highway,No,No,17_to_25,Weekday,Day
20222042,Vic,1-1-2022 16:00,Monday,Single,No,No,No,80,Driver,Male,18,Outer Regional Australia,Mansfield,Arterial Road,Yes,No,17_to_25,Weekday,Day
20222160,Vic,1-1-2022 16:00,Monday,Multiple,No,No,No,100,Driver,Male,20,Inner Regional Australia,Wellington,Local Road,Yes,No,17_to_25,Weekday,Day
20222017,Vic,1-1-2022 15:00,Thursday,Single,No,No,No,100,Driver,Male,38,Inner Regional Australia,Strathbogie,Local Road,No,No,26_to_39,Weekday,Day
20226002,Tas,1-1-2022 16:00,Thursday,Multiple,No,Yes,No,60,Motorcycle pillion passenger,Male,39,Inner Regional Australia,Northern Midlands,Sub-Arterial Road,No,No,26_to_39,Weekday,Day
20225102,WA,1-1-2022 3:00,Monday,Single,No,No,No,100,Driver,Male,90,Unknown,Unknown,Unknown,No,No,75_or_older,Weekend,Night
