Crash ID,State,Month,Year,Day,Time,Crash Type,Number Fatalities,"Bus 
Involvement",Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,National Remoteness Areas,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Day of week,Time of Day,Time
20225090,WA,11,2022,Tuesday,20:00,Single,1,No,No,No,70,Unknown,Unknown,Unknown,No,No,Weekday,Night,20:00
20226034,Tas,11,2022,Saturday,15:00,Single,1,No,No,No,80,Outer Regional Australia,Waratah-Wynyard,Access Road,No,No,Weekend,Day,15:00
20226038,Tas,11,2022,Tuesday,8:00,Single,1,No,Yes,No,80,Outer Regional Australia,Break O'Day,Collector Road,No,No,Weekday,Day,8:00
20221142,NSW & ACT,11,2022,Saturday,15:00,Single,1,No,No,No,60,Outer Regional Australia,Armidale,Arterial Road,No,No,Weekend,Day,15:00
20221201,NSW & ACT,11,2022,Friday,5:00,Multiple,1,No,No,No,50,Major Cities of Australia,Blacktown,Local Road,No,No,Weekday,Night,5:00
20222055,Vic,11,2022,Tuesday,12:00,Multiple,1,No,No,No,60,Outer Regional Australia,Horsham,National or State Highway,No,No,Weekday,Day,12:00
20222056,Vic,11,2022,Monday,15:00,Multiple,1,No,No,No,50,Major Cities of Australia,Brimbank,Local Road,No,No,Weekday,Day,15:00
20222073,Vic,11,2022,Friday,22:00,Multiple,1,No,No,No,70,Major Cities of Australia,Darebin,Arterial Road,No,No,Weekend,Night,22:00
20222076,Vic,11,2022,Saturday,0:00,Single,1,No,No,No,80,Major Cities of Australia,Casey,National or State Highway,No,No,Weekend,Night,0:00
20222099,Vic,11,2022,Sunday,11:00,Multiple,1,No,No,No,80,Inner Regional Australia,Bass Coast,Arterial Road,No,No,Weekend,Day,11:00
20223186,Qld,11,2022,Friday,19:00,Single,1,No,No,No,100,Inner Regional Australia,Southern Downs,Sub-Arterial Road,No,No,Weekend,Night,19:00
20223231,Qld,11,2022,Friday,13:00,Multiple,1,No,Yes,No,50,Major Cities of Australia,Gold Coast,Local Road,No,No,Weekday,Day,13:00
20225141,WA,11,2022,Wednesday,14:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Day,14:00
20225144,WA,11,2022,Wednesday,9:00,Multiple,1,No,Yes,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Day,9:00
20225021,WA,11,2022,Saturday,14:00,Multiple,2,No,No,No,70,Unknown,Unknown,Unknown,No,No,Weekend,Day,14:00
20225028,WA,11,2022,Tuesday,21:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Night,21:00
20227011,NT,11,2022,Thursday,22:00,Single,1,No,No,No,110,Very Remote Australia,Roper Gulf,Sub-Arterial Road,No,No,Weekday,Night,22:00
20222153,Vic,11,2022,Thursday,5:00,Single,1,No,No,No,110,Inner Regional Australia,Mitchell,National or State Highway,No,No,Weekday,Night,5:00
20222188,Vic,11,2022,Saturday,0:00,Single,1,No,No,No,60,Major Cities of Australia,Yarra,Arterial Road,No,No,Weekend,Night,0:00
20223069,Qld,11,2022,Saturday,1:00,Single,1,No,No,No,50,Remote Australia,Mount Isa,Local Road,No,No,Weekend,Night,1:00
20221018,NSW & ACT,11,2022,Tuesday,20:00,Single,1,No,No,No,100,Inner Regional Australia,Singleton,National or State Highway,No,No,Weekday,Night,20:00
20221164,NSW & ACT,10,2022,Sunday,13:00,Single,1,No,No,No,100,Remote Australia,Balranald,Local Road,No,No,Weekend,Day,13:00
20221258,NSW & ACT,10,2022,Monday,23:00,Single,2,No,No,No,100,Inner Regional Australia,Upper Lachlan,Arterial Road,No,No,Weekday,Night,23:00
20222088,Vic,10,2022,Monday,19:00,Single,1,No,No,No,60,Major Cities of Australia,Whittlesea,Arterial Road,No,No,Weekday,Night,19:00
20223117,Qld,10,2022,Sunday,7:00,Multiple,1,No,No,No,40,Inner Regional Australia,Lockyer Valley,Sub-Arterial Road,No,No,Weekend,Day,7:00
20223021,Qld,10,2022,Wednesday,17:00,Single,1,No,No,No,70,Major Cities of Australia,Gold Coast,Sub-Arterial Road,No,No,Weekday,Day,17:00
20224034,SA,10,2022,Thursday,21:00,Single,1,No,No,No,60,Inner Regional Australia,Murray Bridge,Arterial Road,No,No,Weekday,Night,21:00
20225072,WA,10,2022,Saturday,13:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekend,Day,13:00
20225099,WA,10,2022,Tuesday,20:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Night,20:00
20223147,Qld,10,2022,Sunday,3:00,Single,1,No,No,No,60,Outer Regional Australia,Douglas,Local Road,No,No,Weekend,Night,3:00
20223037,Qld,10,2022,Wednesday,12:00,Single,1,No,No,No,100,Outer Regional Australia,Mareeba,National or State Highway,No,No,Weekday,Day,12:00
20223005,Qld,10,2022,Friday,16:00,Multiple,1,No,No,No,90,Major Cities of Australia,Gold Coast,Sub-Arterial Road,No,No,Weekday,Day,16:00
20225117,WA,10,2022,Tuesday,9:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,9:00
20225148,WA,10,2022,Tuesday,4:00,Single,1,No,No,Yes,110,Unknown,Unknown,Unknown,No,No,Weekday,Night,4:00
20225059,WA,10,2022,Thursday,19:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Night,19:00
20227018,NT,10,2022,Friday,19:00,Multiple,1,Yes,No,No,80,Outer Regional Australia,Litchfield,Sub-Arterial Road,No,No,Weekend,Night,19:00
20221165,NSW & ACT,10,2022,Sunday,1:00,Single,1,No,No,No,100,Inner Regional Australia,Greater Hume,Sub-Arterial Road,No,No,Weekend,Night,1:00
20221177,NSW & ACT,10,2022,Monday,13:00,Single,1,No,No,No,50,Major Cities of Australia,Parramatta,Pedestrian Thoroughfare,No,No,Weekday,Day,13:00
20221045,NSW & ACT,10,2022,Wednesday,19:00,Single,1,No,No,No,50,Major Cities of Australia,Shellharbour,National or State Highway,No,No,Weekday,Night,19:00
20222102,Vic,10,2022,Wednesday,10:00,Single,1,No,No,Yes,50,Major Cities of Australia,Maribyrnong,Local Road,No,No,Weekday,Day,10:00
20222129,Vic,10,2022,Saturday,6:00,Single,1,No,No,No,40,Inner Regional Australia,Macedon Ranges,Sub-Arterial Road,No,No,Weekend,Day,6:00
20222167,Vic,10,2022,Saturday,12:00,Single,1,No,No,No,100,Inner Regional Australia,Mitchell,Sub-Arterial Road,No,No,Weekend,Day,12:00
20222191,Vic,10,2022,Saturday,15:00,Multiple,1,No,No,No,80,Inner Regional Australia,Wodonga,Sub-Arterial Road,No,No,Weekend,Day,15:00
20222012,Vic,10,2022,Saturday,20:00,Single,1,No,No,No,70,Major Cities of Australia,Brimbank,National or State Highway,No,No,Weekend,Night,20:00
20223148,Qld,10,2022,Sunday,17:00,Single,1,No,No,No,70,Major Cities of Australia,Logan,Local Road,No,No,Weekend,Day,17:00
20226032,Tas,10,2022,Saturday,9:00,Multiple,1,No,No,No,110,Outer Regional Australia,Latrobe (Tas.),National or State Highway,No,No,Weekend,Day,9:00
20226009,Tas,10,2022,Wednesday,23:00,Single,1,No,No,No,60,Inner Regional Australia,Brighton,National or State Highway,No,No,Weekday,Night,23:00
20221105,NSW & ACT,10,2022,Wednesday,11:00,Single,1,No,No,No,100,Outer Regional Australia,Griffith,Arterial Road,No,No,Weekday,Day,11:00
20221131,NSW & ACT,10,2022,Sunday,16:00,Multiple,1,No,No,No,110,Outer Regional Australia,Dubbo,National or State Highway,No,No,Weekend,Day,16:00
20221249,NSW & ACT,10,2022,Saturday,19:00,Single,1,No,No,No,50,Inner Regional Australia,Clarence Valley,Local Road,No,No,Weekend,Night,19:00
20221056,NSW & ACT,10,2022,Tuesday,1:00,Single,1,No,No,No,80,Major Cities of Australia,Wollongong,National or State Highway,No,No,Weekday,Night,1:00
20221098,NSW & ACT,10,2022,Tuesday,4:00,Single,1,No,No,No,70,Major Cities of Australia,Maitland,Sub-Arterial Road,No,No,Weekday,Night,4:00
20222192,Vic,10,2022,Thursday,17:00,Single,1,No,No,No,50,Major Cities of Australia,Mornington Peninsula,Local Road,No,No,Weekday,Day,17:00
20222065,Vic,10,2022,Wednesday,15:00,Multiple,1,No,No,No,70,Major Cities of Australia,Manningham,Collector Road,No,No,Weekday,Day,15:00
20223119,Qld,10,2022,Sunday,15:00,Multiple,1,No,No,No,60,Major Cities of Australia,Moreton Bay,Local Road,No,No,Weekend,Day,15:00
20223149,Qld,10,2022,Saturday,0:00,Single,1,No,No,No,90,Major Cities of Australia,Brisbane,Sub-Arterial Road,No,No,Weekend,Night,0:00
20223232,Qld,10,2022,Sunday,20:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane,Collector Road,No,No,Weekend,Night,20:00
20225120,WA,10,2022,Wednesday,6:00,Multiple,1,No,Yes,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Day,6:00
20225137,WA,10,2022,Sunday,4:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Night,4:00
20228012,NSW & ACT,10,2022,Sunday,14:00,Multiple,3,No,No,No,60,Major Cities of Australia,Unincorporated ACT,Collector Road,No,No,Weekend,Day,14:00
20221171,NSW & ACT,10,2022,Saturday,10:00,Single,1,No,No,No,100,Outer Regional Australia,Upper Hunter,Sub-Arterial Road,No,No,Weekend,Day,10:00
20221226,NSW & ACT,10,2022,Sunday,15:00,Multiple,1,No,No,No,100,Inner Regional Australia,Queanbeyan-Palerang,Arterial Road,No,No,Weekend,Day,15:00
20222075,Vic,10,2022,Tuesday,18:00,Multiple,1,No,No,Yes,60,Major Cities of Australia,Melton,Unknown,No,No,Weekday,Night,18:00
20223115,Qld,10,2022,Sunday,19:00,Multiple,1,No,No,No,100,Outer Regional Australia,Douglas,Sub-Arterial Road,No,No,Weekend,Night,19:00
20223224,Qld,10,2022,Friday,21:00,Single,1,No,No,No,100,Major Cities of Australia,Moreton Bay,National or State Highway,No,No,Weekend,Night,21:00
20225013,WA,10,2022,Thursday,20:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Night,20:00
20225038,WA,10,2022,Friday,23:00,Single,1,No,No,No,50,Unknown,Unknown,Unknown,No,No,Weekend,Night,23:00
20225060,WA,10,2022,Sunday,19:00,Single,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekend,Night,19:00
20226043,Tas,10,2022,Friday,0:00,Multiple,2,No,Yes,No,110,Outer Regional Australia,Southern Midlands,National or State Highway,No,No,Weekday,Night,0:00
20228015,NSW & ACT,10,2022,Saturday,22:00,Single,1,No,No,No,60,Major Cities of Australia,Unincorporated ACT,Collector Road,No,No,Weekend,Night,22:00
20222156,Vic,10,2022,Friday,13:00,Single,1,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,No,No,Weekday,Day,13:00
20222015,Vic,10,2022,Sunday,11:00,Multiple,1,No,No,No,80,Inner Regional Australia,Macedon Ranges,Sub-Arterial Road,No,No,Weekend,Day,11:00
20222048,Vic,10,2022,Friday,19:00,Single,1,No,No,No,100,Outer Regional Australia,Gannawarra,Sub-Arterial Road,No,No,Weekend,Night,19:00
20222069,Vic,10,2022,Monday,2:00,Single,1,No,No,No,60,Major Cities of Australia,Brimbank,Collector Road,No,No,Weekend,Night,2:00
20222081,Vic,10,2022,Tuesday,19:00,Single,1,No,No,No,50,Major Cities of Australia,Monash,Local Road,No,No,Weekday,Night,19:00
20223195,Qld,10,2022,Saturday,23:00,Single,1,No,No,No,50,Inner Regional Australia,Logan,Unknown,No,No,Weekend,Night,23:00
20223073,Qld,10,2022,Tuesday,21:00,Single,1,No,No,No,100,Remote Australia,Mareeba,Collector Road,No,No,Weekday,Night,21:00
20224040,SA,10,2022,Sunday,10:00,Multiple,1,No,No,No,100,Outer Regional Australia,Mount Remarkable,Local Road,No,No,Weekend,Day,10:00
20225107,WA,10,2022,Friday,21:00,Multiple,1,No,No,No,50,Unknown,Unknown,Unknown,No,No,Weekend,Night,21:00
20225082,WA,10,2022,Monday,17:00,Multiple,1,No,No,No,100,Unknown,Unknown,Unknown,No,No,Weekday,Day,17:00
20226023,Tas,10,2022,Saturday,18:00,Single,1,No,No,No,80,Outer Regional Australia,Southern Midlands,Local Road,No,No,Weekend,Night,18:00
20221178,NSW & ACT,10,2022,Saturday,5:00,Single,1,No,No,No,50,Major Cities of Australia,Penrith,Local Road,No,No,Weekend,Night,5:00
20221257,NSW & ACT,10,2022,Thursday,6:00,Multiple,1,No,No,No,100,Inner Regional Australia,Yass Valley,National or State Highway,No,No,Weekday,Day,6:00
20221027,NSW & ACT,10,2022,Monday,20:00,Multiple,1,No,No,No,80,Major Cities of Australia,Central Coast (NSW),National or State Highway,No,No,Weekday,Night,20:00
20222116,Vic,10,2022,Tuesday,16:00,Multiple,1,No,No,No,100,Inner Regional Australia,Latrobe (Vic.),Access Road,No,No,Weekday,Day,16:00
20222013,Vic,10,2022,Saturday,22:00,Multiple,1,No,No,Yes,110,Outer Regional Australia,Mildura,National or State Highway,No,No,Weekend,Night,22:00
20223023,Qld,10,2022,Friday,5:00,Multiple,1,No,No,No,80,Outer Regional Australia,Tablelands,Local Road,No,No,Weekday,Night,5:00
20223054,Qld,10,2022,Sunday,13:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane,Sub-Arterial Road,No,No,Weekend,Day,13:00
20224056,SA,10,2022,Monday,3:00,Single,1,No,No,No,50,Major Cities of Australia,Salisbury,Collector Road,No,No,Weekend,Night,3:00
20225109,WA,10,2022,Sunday,15:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekend,Day,15:00
20227021,NT,10,2022,Friday,3:00,Single,1,No,No,No,110,Very Remote Australia,MacDonnell,Arterial Road,No,No,Weekday,Night,3:00
20227029,NT,10,2022,Friday,6:00,Single,2,No,No,No,130,Remote Australia,Katherine,National or State Highway,No,No,Weekday,Day,6:00
20221113,NSW & ACT,10,2022,Friday,21:00,Single,1,No,No,No,80,Inner Regional Australia,Hawkesbury,Sub-Arterial Road,No,No,Weekend,Night,21:00
20221204,NSW & ACT,10,2022,Saturday,16:00,Single,1,No,No,No,70,Major Cities of Australia,Lake Macquarie,Arterial Road,No,No,Weekend,Day,16:00
20221212,NSW & ACT,10,2022,Wednesday,16:00,Multiple,1,No,No,No,60,Major Cities of Australia,Lake Macquarie,Arterial Road,No,No,Weekday,Day,16:00
20221083,NSW & ACT,10,2022,Thursday,12:00,Single,1,No,No,No,50,Major Cities of Australia,Sydney,Arterial Road,No,No,Weekday,Day,12:00
20222151,Vic,10,2022,Wednesday,13:00,Multiple,1,No,Yes,No,60,Inner Regional Australia,South Gippsland,National or State Highway,No,No,Weekday,Day,13:00
20222232,Vic,10,2022,Friday,19:00,Single,1,No,No,No,100,Major Cities of Australia,Melton,National or State Highway,No,No,Weekend,Night,19:00
20222234,Vic,10,2022,Thursday,15:00,Multiple,1,No,No,Yes,80,Inner Regional Australia,Wellington,National or State Highway,No,No,Weekday,Day,15:00
20223226,Qld,10,2022,Sunday,3:00,Single,1,No,No,No,60,Outer Regional Australia,Townsville,Local Road,No,No,Weekend,Night,3:00
20223076,Qld,10,2022,Thursday,20:00,Single,1,No,No,No,50,Inner Regional Australia,Mackay,Access Road,No,No,Weekday,Night,20:00
20223092,Qld,10,2022,Wednesday,6:00,Multiple,1,No,No,No,100,Outer Regional Australia,Central Highlands (Qld),National or State Highway,No,No,Weekday,Day,6:00
20225023,WA,10,2022,Thursday,2:00,Single,1,No,No,No,60,Unknown,Unknown,Unknown,No,No,Weekday,Night,2:00
20228014,NSW & ACT,10,2022,Sunday,3:00,Single,2,No,No,No,80,Major Cities of Australia,Unincorporated ACT,National or State Highway,No,No,Weekend,Night,3:00
20221123,NSW & ACT,9,2022,Thursday,18:00,Multiple,1,No,No,No,110,Major Cities of Australia,Tweed,National or State Highway,No,No,Weekday,Night,18:00
20221126,NSW & ACT,9,2022,Monday,5:00,Single,1,No,No,No,60,Major Cities of Australia,Fairfield,Collector Road,No,No,Weekend,Night,5:00
20221140,NSW & ACT,9,2022,Thursday,18:00,Single,1,No,No,No,80,Inner Regional Australia,Wingecarribee,Sub-Arterial Road,No,No,Weekday,Night,18:00
20221214,NSW & ACT,9,2022,Sunday,12:00,Multiple,1,No,No,No,80,Inner Regional Australia,Cessnock,Arterial Road,No,No,Weekend,Day,12:00
20221235,NSW & ACT,9,2022,Wednesday,12:00,Multiple,1,No,Yes,No,100,Inner Regional Australia,Lismore,National or State Highway,No,No,Weekday,Day,12:00
20221041,NSW & ACT,9,2022,Tuesday,21:00,Single,1,No,No,No,100,Outer Regional Australia,Kyogle,Arterial Road,No,No,Weekday,Night,21:00
20221092,NSW & ACT,9,2022,Friday,15:00,Multiple,2,No,No,No,100,Outer Regional Australia,Mid-Western,Arterial Road,No,No,Weekday,Day,15:00
20222173,Vic,9,2022,Sunday,13:00,Single,1,No,No,No,100,Inner Regional Australia,Colac Otway,Access Road,No,No,Weekend,Day,13:00
20222212,Vic,9,2022,Sunday,11:00,Multiple,1,No,No,No,80,Major Cities of Australia,Hobsons Bay,Arterial Road,No,No,Weekend,Day,11:00
20222033,Vic,9,2022,Thursday,9:00,Multiple,1,No,No,Yes,60,Inner Regional Australia,Yarra Ranges,Local Road,No,No,Weekday,Day,9:00
20222006,Vic,9,2022,Saturday,13:00,Single,1,No,No,No,60,Major Cities of Australia,Port Phillip,Local Road,No,No,Weekend,Day,13:00
20223143,Qld,9,2022,Tuesday,18:00,Single,1,No,No,No,80,Inner Regional Australia,South Burnett,Collector Road,No,No,Weekday,Night,18:00
20223208,Qld,9,2022,Wednesday,18:00,Multiple,1,No,No,Yes,100,Major Cities of Australia,Ipswich,National or State Highway,No,No,Weekday,Night,18:00
20223221,Qld,9,2022,Saturday,8:00,Multiple,1,No,Yes,No,100,Outer Regional Australia,Mackay,Sub-Arterial Road,No,No,Weekend,Day,8:00
20223265,Qld,9,2022,Saturday,21:00,Single,1,No,No,No,70,Major Cities of Australia,Gold Coast,Sub-Arterial Road,No,No,Weekend,Night,21:00
20223077,Qld,9,2022,Monday,14:00,Multiple,1,No,No,No,100,Inner Regional Australia,Livingstone,Sub-Arterial Road,No,No,Weekday,Day,14:00
20224054,SA,9,2022,Wednesday,3:00,Single,1,No,No,No,60,Major Cities of Australia,Tea Tree Gully,Sub-Arterial Road,No,No,Weekday,Night,3:00
20225122,WA,9,2022,Sunday,19:00,Single,1,No,No,No,60,Unknown,Unknown,Unknown,No,No,Weekend,Night,19:00
20225032,WA,9,2022,Friday,19:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekend,Night,19:00
20221242,NSW & ACT,9,2022,Sunday,13:00,Multiple,1,No,No,No,100,Outer Regional Australia,Bega Valley,National or State Highway,No,No,Weekend,Day,13:00
20221090,NSW & ACT,9,2022,Monday,8:00,Single,1,No,No,No,100,Outer Regional Australia,Gunnedah,Sub-Arterial Road,No,No,Weekday,Day,8:00
20222155,Vic,9,2022,Sunday,20:00,Multiple,1,No,No,No,100,Outer Regional Australia,East Gippsland,National or State Highway,No,No,Weekend,Night,20:00
20223152,Qld,9,2022,Monday,18:00,Single,1,No,No,No,80,Inner Regional Australia,Sunshine Coast,Local Road,No,No,Weekday,Night,18:00
20223041,Qld,9,2022,Friday,12:00,Multiple,1,No,Yes,No,60,Inner Regional Australia,Livingstone,Sub-Arterial Road,No,No,Weekday,Day,12:00
20223002,Qld,9,2022,Friday,6:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Fraser Coast,Sub-Arterial Road,No,No,Weekday,Day,6:00
20224018,SA,9,2022,Friday,20:00,Single,1,No,No,No,100,Outer Regional Australia,Tatiara,Local Road,No,No,Weekend,Night,20:00
20224036,SA,9,2022,Saturday,21:00,Single,1,No,No,No,80,Major Cities of Australia,Onkaparinga,Sub-Arterial Road,No,No,Weekend,Night,21:00
20225140,WA,9,2022,Friday,22:00,Single,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekend,Night,22:00
20226037,Tas,9,2022,Sunday,15:00,Single,1,No,No,No,100,Outer Regional Australia,Dorset,National or State Highway,No,No,Weekend,Day,15:00
20221241,NSW & ACT,9,2022,Friday,12:00,Single,1,No,No,No,110,Inner Regional Australia,Mid-Coast,National or State Highway,No,No,Weekday,Day,12:00
20221012,NSW & ACT,9,2022,Sunday,3:00,Single,1,No,No,No,70,Major Cities of Australia,Liverpool,Arterial Road,No,No,Weekend,Night,3:00
20221053,NSW & ACT,9,2022,Sunday,18:00,Single,1,No,No,No,110,Major Cities of Australia,Central Coast (NSW),National or State Highway,No,No,Weekend,Night,18:00
20222127,Vic,9,2022,Thursday,3:00,Single,1,No,No,Yes,110,Inner Regional Australia,Ballarat,National or State Highway,No,No,Weekday,Night,3:00
20222174,Vic,9,2022,Monday,14:00,Multiple,1,No,Yes,Yes,100,Inner Regional Australia,Strathbogie,National or State Highway,No,No,Weekday,Day,14:00
20222026,Vic,9,2022,Wednesday,1:00,Multiple,1,No,No,No,100,Major Cities of Australia,Brimbank,National or State Highway,No,No,Weekday,Night,1:00
20222058,Vic,9,2022,Tuesday,7:00,Multiple,1,No,Yes,No,60,Major Cities of Australia,Monash,Arterial Road,No,No,Weekday,Day,7:00
20223121,Qld,9,2022,Wednesday,21:00,Single,1,No,No,No,60,Major Cities of Australia,Brisbane,Collector Road,No,No,Weekday,Night,21:00
20223164,Qld,9,2022,Monday,9:00,Multiple,1,No,No,No,60,Major Cities of Australia,Brisbane,Collector Road,No,No,Weekday,Day,9:00
20223270,Qld,9,2022,Sunday,7:00,Multiple,1,No,No,Yes,100,Inner Regional Australia,Gladstone,National or State Highway,No,No,Weekend,Day,7:00
20225073,WA,9,2022,Monday,21:00,Single,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekday,Night,21:00
20227028,NT,9,2022,Sunday,2:00,Single,1,No,No,No,80,Outer Regional Australia,Litchfield,Sub-Arterial Road,No,No,Weekend,Night,2:00
20221109,NSW & ACT,9,2022,Sunday,14:00,Single,1,No,No,No,100,Outer Regional Australia,Nambucca Valley,Sub-Arterial Road,No,No,Weekend,Day,14:00
20221220,NSW & ACT,9,2022,Friday,18:00,Single,1,No,No,No,100,Inner Regional Australia,Yass Valley,National or State Highway,No,No,Weekend,Night,18:00
20222195,Vic,9,2022,Monday,16:00,Multiple,1,No,No,No,100,Outer Regional Australia,Wellington,National or State Highway,No,No,Weekday,Day,16:00
20222067,Vic,9,2022,Tuesday,13:00,Multiple,1,Unknown,No,No,Unknown,Unknown,Unknown,Unknown,No,No,Weekday,Day,13:00
20222086,Vic,9,2022,Tuesday,10:00,Single,1,No,No,No,60,Major Cities of Australia,Greater Geelong,Local Road,No,No,Weekday,Day,10:00
20223157,Qld,9,2022,Friday,19:00,Single,1,No,No,No,60,Major Cities of Australia,Logan,Sub-Arterial Road,No,No,Weekend,Night,19:00
20224038,SA,9,2022,Thursday,12:00,Multiple,1,No,No,Yes,110,Outer Regional Australia,Wakefield,National or State Highway,No,No,Weekday,Day,12:00
20224068,SA,9,2022,Wednesday,13:00,Single,1,No,No,No,80,Major Cities of Australia,Salisbury,National or State Highway,No,No,Weekday,Day,13:00
20225017,WA,9,2022,Friday,12:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Day,12:00
20225006,WA,9,2022,Wednesday,20:00,Single,1,No,No,No,80,Unknown,Unknown,Unknown,No,No,Weekday,Night,20:00
20221095,NSW & ACT,9,2022,Friday,4:00,Single,1,No,No,No,100,Inner Regional Australia,Yass Valley,Sub-Arterial Road,No,No,Weekday,Night,4:00
20222214,Vic,9,2022,Tuesday,0:00,Multiple,1,No,No,No,80,Major Cities of Australia,Casey,Collector Road,No,No,Weekday,Night,0:00
20222092,Vic,9,2022,Saturday,23:00,Single,1,No,No,No,50,Major Cities of Australia,Boroondara,Arterial Road,No,No,Weekend,Night,23:00
20223122,Qld,9,2022,Tuesday,10:00,Single,1,No,No,No,50,Major Cities of Australia,Ipswich,Local Road,No,No,Weekday,Day,10:00
20223237,Qld,9,2022,Friday,18:00,Single,1,Yes,No,No,80,Remote Australia,Cook,Local Road,No,No,Weekend,Night,18:00
20225121,WA,9,2022,Sunday,8:00,Single,1,No,No,No,70,Unknown,Unknown,Unknown,No,No,Weekend,Day,8:00
20225126,WA,9,2022,Saturday,2:00,Single,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekend,Night,2:00
20225129,WA,9,2022,Thursday,5:00,Multiple,1,No,No,No,110,Unknown,Unknown,Unknown,No,No,Weekday,Night,5:00
